Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.0,0.13134357005674246,1.0,1.0,0.5819632486272894,1.0,1.0,0.0,0.0,0.0
0.0014717387330165366,0.12947353989511612,0.9990450725745177,0.9944921807054925,0.5806665517529837,0.9993665911183598,0.9995945634609598,0.0047318260562860814,0.0009529040744382655,0.0
0.002950106533262442,0.12766109130825498,0.9979110962594859,0.9889736619807081,0.5793454269064569,0.998730650269863,0.9991814902746228,0.009429674314560543,0.0019061263403727935,0.0
0.004435137748259876,0.12589251439567306,0.9965980710549047,0.9834448859501208,0.578000065930155,0.9980921679721177,0.998760879618203,0.014093823282109952,0.002859507701941766,0.0
0.005926866725076252,0.12416506717909215,0.9951298701344058,0.9779062063153106,0.5766306926407196,0.997451120516871,0.9983326323149413,0.018724272958934307,0.0038132072552343743,0.0
0.007425322086419328,0.12246503975802625,0.9935303666861728,0.9723579767742194,0.5752374669073106,0.9968074984221857,0.9978967979532172,0.02332074483820179,0.004767145452092336,0.0
0.008930509557558253,0.12078694817591895,0.9917995607393095,0.9668007278796722,0.5738205805732832,0.9961612827210047,0.9974533765334854,0.02788351742674422,0.005721322292743025,0.0
0.010442434862852679,0.11913079243277025,0.9899613254528958,0.9612346364792757,0.5723802254797192,0.9955124544471801,0.9970023184655474,0.03241231221772978,0.006675737776731694,0.0
0.011961103726207511,0.11749108856656676,0.9880275973991957,0.9556602331258546,0.5709166254446245,0.9948610041183201,0.9965435741623878,0.036907129210703715,0.007630312356582181,0.0
0.01348650469981294,0.11586509459812078,0.9859983766218647,0.9500777830926381,0.5694299403357945,0.9942069175099277,0.9960772428007658,0.0413682469129526,0.008585125580225395,0.0
0.015018632057035575,0.11425281053016079,0.9838975362945348,0.944487551655584,0.5679203939707804,0.9935501709146592,0.9956032252039222,0.04579566532447643,0.00954009789961674,0.0
0.016557457177441393,0.11264875239976391,0.9817250764026539,0.9388900693629694,0.5663881462178324,0.9928907595899545,0.9951215213704927,0.05018882743206632,0.010495308862573438,0.0
0.01810296861003735,0.11105566218884633,0.979492933533038,0.9332855130678581,0.5648333889198511,0.9922286645705753,0.9946321808902212,0.054548290248476405,0.011450599373347359,0.0
