Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.975990120784104,0.005543227096315828,0.900039745727554,0.9892195243569897,0.007928055610150864,0.992919131386572,0.9948779656275807,0.3042259521222912,0.0053326412751922275,0.0
0.9575869562691466,0.008856589297368878,0.6975357711780816,0.9780120837152175,0.015766682989651448,0.985835465961356,0.9896629526046915,0.5331851604853155,0.01502647462920532,0.0
0.9439899980227828,0.011641960694067865,0.500993640627712,0.9665918405266809,0.023502401206613177,0.9787740104520515,0.9843452979037651,0.6977145742394028,0.02786872761626077,0.0
0.9339682283770046,0.01435217208763584,0.3424085851293057,0.9551292767050672,0.031126998679684492,0.9717540164055702,0.9789229346427475,0.8118917610398364,0.04287601105942509,0.0
0.9265189985468396,0.01711550035567555,0.22456279816105962,0.94375000754057,0.03863638141970949,0.9647892299549439,0.9733972184098894,0.8885801097531238,0.059301004511723356,0.0
0.9208611623786211,0.01997276047892127,0.141494435723871,0.9325434451863157,0.04602948033856924,0.957889035478193,0.9677714403482087,0.9382966490825131,0.0765983186216167,0.0
0.9163936339172807,0.022938952985206207,0.08525437209755182,0.9215708299292173,0.05330742848371339,0.951059439927934,0.9620501163959726,0.9691370513801019,0.0943821724516059,0.0
0.9126582070093399,0.026019880501461312,0.04829093813896179,0.9108718004952752,0.06047293416364652,0.9443038624880618,0.956238546287745,0.9870753800686951,0.11238676587324471,0.0
0.9093092315902922,0.029217067068328273,0.025238473899662495,0.90046961700717,0.06752979992147834,0.9376237602590378,0.9503424990741538,0.9963758566860823,0.13043328270570068,0.0
0.9060893667310594,0.03252954144807241,0.011526232119649649,0.8903752683080244,0.074482553551108,0.9310191218229205,0.9443679799598587,1.0,0.1484041948020503,0.0
0.9028103067610367,0.03595469563741682,0.003974562976509333,0.88059068216138,0.0813361664569594,0.9244888554395965,0.9383210567677367,0.9999571619876126,0.1662236407522435,0.0
0.8993374881485927,0.03948882414346455,0.000794912688434124,0.8711112225350681,0.08809584033573192,0.9180310932363,0.9322077329927345,0.9975836275727281,0.18384444958927912,0.0
0.8955779734867626,0.04312749823036022,0.0,0.8619276215198122,0.09476684740213348,0.9116434285748076,0.9260338573473946,0.9937527700826916,0.2012376741961644,0.0
0.8914708677489216,0.04686584818244377,0.001192369032651186,0.8530274650866345,0.10135441247333032,0.9053231001502342,0.9198050618382078,0.9890263489375639,0.21838620297664743,0.0
0.8869797421442591,0.05069877342345963,0.0033783784601837397,0.8443963275107889,0.10786362776863778,0.8990671337864218,0.9135267214270848,0.9837611893541012,0.23528090974606053,0.0
0.8820866721662171,0.05462109537152182,0.006160572404041886,0.8360186292533123,0.11429939309600967,0.8928724505913941,0.9072039306296684,0.9781802625934561,0.25191751660534073,0.0
0.8767875461768391,0.05862767512390876,0.009340222692117095,0.8278782791487567,0.12066637568721195,0.8867359484970061,0.9008414921884872,0.9724220505405481,0.2682945975881337,0.0
0.8710883953948603,0.06271349191359477,0.012917329091578722,0.8199591474357746,0.12696898511776222,0.8806545627515046,0.8944439148289591,0.9665710425716099,0.2844124378877102,0.0
0.8650025305975895,0.06687370127529668,0.016693163895979524,0.8122454076724575,0.1332113597089548,0.8746253098760739,0.8880154181748139,0.9606783832388268,0.30027260606706013,0.0
0.8585483240406901,0.07110367201923973,0.02046899846754968,0.8047217773605224,0.13939736155756344,0.8686453186767593,0.8815599414035128,0.954774450744889,0.31587724107571497,0.0
0.8517474961481533,0.07539900922704046,0.02424483303911984,0.7973736804543572,0.1455305779679299,0.862711851167397,0.8750811556950921,0.9488775194773524,0.33122905224974786,0.0
0.8446238082379729,0.07975556507329529,0.028219396015629172,0.7901873506373627,0.15161432752220838,0.856822315709673,0.8685824783907196,0.942997913278538,0.3463304637319612,0.0
0.8372020721164333,0.08416944378547386,0.03199523058719933,0.7831498891234698,0.15765166943874287,0.8509742742073931,0.862067088112963,0.9371416840560123,0.36118461264833446,0.0
0.8295074091872863,0.08863699623312904,0.03596979333087802,0.7762492894951643,0.16364541514206965,0.8451654447781811,0.8555379408477738,0.931312273090549,0.3757942083349409,0.0
0.8215647058816629,0.09315481632069433,0.03994435607455671,0.7694744372418167,0.16959814124155925,0.8393937010729069,0.8489977853318985,0.925511341690108,0.3901621027244893,0.0
0.813398221399261,0.09771972881320012,0.04391891905106604,0.7628150918005856,0.17551220328569261,0.833657069123453,0.8424491788142906,0.9197398391735232,0.4042914329429589,0.0
0.8050313144665715,0.10232877806378005,0.04789348179474473,0.7562618559013017,0.18138974983283895,0.8279537224591638,0.8358945016955226,0.9139983588650655,0.41818490832642313,0.0
0.7964862611757049,0.10697921583938141,0.05186804453842342,0.7498061366012312,0.18723273650054528,0.8222819759955109,0.8293359719000571,0.9082870194295898,0.43184538080759055,0.0
0.7877841424730825,0.11166848599018353,0.05584260728210211,0.743440100918261,0.19304293971004038,0.8166402791870069,0.8227756579662322,0.9026057022022418,0.4452757023191698,0.0
0.7789447871383892,0.11639421227530233,0.05961844208650291,0.7371566286017055,0.19882196997552426,0.8110272086926831,0.8162154917622477,0.8969544071830209,0.45847858219723425,0.0
0.7699867499711566,0.12115418348310802,0.0635930048301816,0.7309492635642658,0.2045712846092853,0.8054414608760245,0.8096572799198676,0.8913331343719277,0.4714570149711278,0.0
0.7609273221234432,0.12594634215873546,0.06756756757386029,0.7248121658218225,0.21029219976060065,0.799881844279611,0.8031027147338359,0.885741527774399,0.48421342478365276,0.0
