Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
1.0,0.0,0.9992057189811021,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9974044198907706,0.0007696594620241193,1.0,0.9989472673328939,0.0007963500286061187,0.9992927761120476,0.9994913855002835,0.03385435572441356,0.0002993052520932179,0.0
0.9948304052119958,0.0014732657401022031,0.9976171562448144,0.9978884953310869,0.001591956576147746,0.9985853080856872,0.9989820611493331,0.06696873201356496,0.0006541410959492438,0.0
0.992291146573713,0.0021192664382070348,0.9924543288070709,0.9968237799303146,0.002386804917344998,0.9978776088333556,0.9984719874634772,0.09932711456419033,0.0010632050177012034,0.0
0.989795957155863,0.0027150324120723823,0.9845115172211081,0.9957532642955051,0.0031808785998197475,0.9971696966982546,0.9979611292333258,0.13091799680283336,0.001525173153583754,0.0
0.9873512807176326,0.0032669975480645874,0.9743844321928918,0.9946771248320738,0.003974160145483463,0.9964615938265018,0.9974494551497696,0.1617335495145649,0.0020387050986643,0.0
0.9849614432035523,0.003780776898880678,0.9622716440353543,0.9935955616754484,0.004766631560463086,0.9957533249623356,0.9969369371628386,0.19176938359404624,0.002602453745985583,0.0
0.9826292042018956,0.004261273095852669,0.9485702938400209,0.9925087907964567,0.0055582746945856965,0.9950449165491215,0.9964235503214173,0.22102407554765355,0.003215067282913453,0.0
0.9803561706342094,0.004712766528866652,0.9332803811412305,0.9914170386459107,0.006349071509042181,0.9943363960786706,0.9959092723458153,0.24949857437113612,0.003875196748739149,0.0
0.97814309908156,0.0051389960573904325,0.9167990467976779,0.9903205378610491,0.007139004258083448,0.9936277916061029,0.9953940833606253,0.2771963201740838,0.004581496034679297,0.0
0.9759901246340306,0.005543227096315828,0.8993248611222953,0.9892195243569892,0.007928055610150864,0.9929191313865717,0.9948779656275809,0.30412241380864735,0.005332627587726691,0.0
0.9738969262134738,0.005928312487399889,0.8810563939623535,0.9881142348336955,0.008716208737749254,0.9922104436223473,0.9943609033318422,0.3302837354940068,0.006127265262575677,0.0
0.9718628524789814,0.0062967457054217135,0.8617950754705817,0.987004905113952,0.009503447374103802,0.9915017562696842,0.9938428824217099,0.35568847031849715,0.006964098599510239,0.0
0.9698870144382425,0.006650705046339134,0.8421366163529456,0.985891768896844,0.010289755844421933,0.9907930968985661,0.9933238902346263,0.38034610823960824,0.007841832824403998,0.0
0.9679683531839132,0.006992096462755004,0.8220810168422759,0.9847750568805811,0.01107511908738168,0.9900844925984404,0.9928039156040317,0.40426708821057833,0.008759187422757516,0.0
