Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.9999999987712402,0.018007725822760334,0.646078308606306,0.44268511714250236,1.7084242866727273e-05,0.4640338264503652,0.8798077048200028,0.2027713637911149,1.0,0.0
0.9999999988165211,0.018007725822760334,0.646078308606306,0.4426851171183932,1.7084204216560872e-05,0.4640338264907638,0.879807704787715,0.20277136381616734,0.9999999991701569,0.0
0.9999999988618022,0.018007725822760334,0.646078308606306,0.44268511709428404,1.708416633940113e-05,0.46403382653116226,0.8798077047554271,0.20277136386627212,0.9999999983403141,0.0
0.9999999989050248,0.018007725822760334,0.646078308606306,0.44268511708222946,1.708412846222751e-05,0.4640338265715607,0.8798077047231393,0.20277136391637693,0.999999997510471,0.0
0.9999999989503057,0.018007725822760334,0.646078308606306,0.4426851170581203,1.708409135806055e-05,0.4640338266106126,0.8798077046908515,0.2027713639414293,0.999999996799177,0.0
0.9999999989914703,0.018007725822760334,0.646078308606306,0.4426851170460657,1.7084054253921344e-05,0.46403382664966447,0.8798077046585636,0.20277136399153411,0.9999999959693341,0.0
0.999999999034693,0.018007725822760334,0.646078308606306,0.44268511703401114,1.7084017149754382e-05,0.46403382668736987,0.8798077046155132,0.2027713640165865,0.999999995139491,0.0
0.9999999990758575,0.018007725822760334,0.646078308606306,0.44268511702195656,1.708398081859408e-05,0.46403382672642185,0.8798077045832253,0.2027713640666913,0.9999999943096481,0.0
0.999999999114964,0.018007726027417403,0.646078308606306,0.44268511702195656,1.7083944487433778e-05,0.464033826764127,0.8798077045509375,0.20277136409174368,0.9999999934798051,0.0
0.99999999915407,0.018007726027417403,0.646078308606306,0.44268511700990176,1.7083908156273475e-05,0.4640338268018323,0.879807704507887,0.20277136414184846,0.9999999926499622,0.0
0.9999999991931761,0.018007726027417403,0.646078308606306,0.44268511700990176,1.708387259813371e-05,0.464033826838191,0.8798077044755992,0.20277136416690086,0.9999999918201192,0.0
0.9999999992322826,0.018007726027417403,0.646078308606306,0.44268511700990176,1.7083837039980065e-05,0.4640338268745496,0.8798077044433114,0.20277136421700565,0.9999999911088253,0.0
0.9999999992672723,0.018007726027417403,0.646078308606306,0.44268511700990176,1.708380148182642e-05,0.4640338269109083,0.8798077044110235,0.20277136424205805,0.9999999902789823,0.0
0.9999999993043203,0.018007726027417403,0.646078308606306,0.44268511700990176,1.7083766696693314e-05,0.46403382694726697,0.8798077043679733,0.20277136429216283,0.9999999894491394,0.0
0.99999999933931,0.018007726027417403,0.646078308606306,0.44268511702195656,1.708373191153245e-05,0.46403382698227896,0.8798077043356852,0.20277136431721524,0.9999999886192963,0.0
0.9999999993742998,0.018007726027417403,0.646078308606306,0.44268511702195656,1.7083697899392125e-05,0.46403382701729107,0.8798077042926349,0.20277136436732002,0.9999999877894534,0.0
0.9999999994072315,0.018007726027417403,0.646078308606306,0.44268511703401114,1.708366388723792e-05,0.46403382705230317,0.879807704260347,0.20277136439237245,0.9999999870781594,0.0
0.9999999994401632,0.018007726027417403,0.646078308606306,0.4426851170460657,1.7083629875111472e-05,0.46403382708731505,0.8798077042280592,0.2027713644424772,0.9999999862483163,0.0
0.9999999994710365,0.018007726027417403,0.646078308606306,0.4426851170581203,1.7083595862957268e-05,0.46403382712098057,0.8798077041850088,0.2027713644675296,0.9999999854184735,0.0
0.9999999995019098,0.018007726027417403,0.646078308606306,0.4426851170701749,1.7083562623809723e-05,0.464033827154646,0.8798077041527209,0.2027713645176344,0.9999999845886304,0.0
0.9999999995327833,0.018007726027417403,0.646078308606306,0.44268511709428404,1.7083530157668836e-05,0.4640338271883115,0.8798077041096707,0.2027713645426868,0.9999999838773365,0.0
0.9999999995615982,0.018007726027417403,0.646078308606306,0.4426851171063386,1.708349691852129e-05,0.4640338272206304,0.8798077040773826,0.20277136459279158,0.9999999830474935,0.0
0.9999999995883553,0.01800772623207425,0.646078308606306,0.4426851171304478,1.7083464452380404e-05,0.4640338272542957,0.8798077040450948,0.20277136461784398,0.9999999822176505,0.0
0.9999999996171705,0.01800772623207425,0.646078308606306,0.44268511715455716,1.7083432759246175e-05,0.4640338272866145,0.8798077040020443,0.20277136466794876,0.9999999813878075,0.0
0.9999999996439275,0.01800772623207425,0.646078308606306,0.4426851171786663,1.7083400293119166e-05,0.46403382731893333,0.8798077039697567,0.20277136469300117,0.9999999806765135,0.0
0.999999999668626,0.01800772623207425,0.646078308606306,0.4426851172027755,1.708336859997106e-05,0.46403382734990556,0.879807703926706,0.20277136474310595,0.9999999798466707,0.0
0.9999999996933246,0.01800772623207425,0.646078308606306,0.4426851172389392,1.708333767984349e-05,0.4640338273808777,0.8798077038944182,0.20277136476815832,0.9999999790168275,0.0
0.9999999997159652,0.01800772623207425,0.646078308606306,0.4426851172630484,1.7083306759702044e-05,0.4640338274131965,0.879807703851368,0.20277136481826313,0.9999999783055338,0.0
0.9999999997386058,0.01800772623207425,0.646078308606306,0.44268511729921234,1.7083275839588352e-05,0.4640338274428221,0.8798077038190799,0.2027713648433155,0.9999999774756907,0.0
0.9999999997612461,0.01800772623207425,0.646078308606306,0.4426851173353761,1.7083244919446905e-05,0.46403382747379435,0.8798077037760295,0.20277136489342032,0.9999999766458478,0.0
0.9999999997818285,0.01800772623207425,0.646078308606306,0.4426851173715398,1.7083214772312116e-05,0.46403382750476657,0.8798077037437418,0.20277136491847267,0.9999999759345538,0.0
0.9999999998024107,0.01800772623207425,0.646078308606306,0.4426851174077038,1.7083185398183987e-05,0.4640338275343922,0.8798077037006914,0.2027713649685775,0.9999999751047107,0.0
