Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.9999999998950305,0.01812676063402141,0.6460784129587438,0.44117681638916306,1.7174951838810903e-05,0.4593368255403385,0.8795860054929446,0.20277075369298084,1.0,0.0
0.999999999981476,0.018126761252050483,0.6460784162602167,0.4411768165825588,1.7174948729825612e-05,0.45933682557701583,0.8795859881331795,0.20277070150879717,0.9999991811818473,6.849784496673165e-05
0.9999999999999999,0.018126765166235126,0.6460784459734867,0.44117681843190415,1.7175024899965252e-05,0.45933682598997516,0.8795859359029289,0.20277054490614133,0.99999672579433,0.00013699568326633996
0.99999999977977,0.018126775466721368,0.6460785186059113,0.4411768235810619,1.7175260405552506e-05,0.4593368271595736,0.8795858484463721,0.2027702838850133,0.9999926352600369,0.0002054935282330716
0.9999999990470422,0.018126794007596203,0.6460786605692945,0.4411768337705927,1.717574074372452e-05,0.459336829462093,0.879585725440035,0.20276991849551795,0.999986910764458,0.0002739913665326799
0.9999999974333943,0.018126823054967045,0.6460788817680481,0.4411768506927073,1.717654830253601e-05,0.45933683327517394,0.8795855665280965,0.2027694487376553,0.9999795538487308,0.0003424892114994116
0.9999999944860171,0.01812686384489215,0.6460792053124962,0.4411768761363156,1.717777246532104e-05,0.459336838980532,0.8795853713978649,0.20276887468658253,0.9999705656983456,0.0004109870564661432
0.9999999896718302,0.018126917819439314,0.6460796444085446,0.4411769118661525,1.7179501060907154e-05,0.45933684695580745,0.8795851397150839,0.20276819636735205,0.9999599478544399,0.00047948489476575153
0.9999999823836577,0.018126986008657364,0.6460802122620635,0.44117695968321413,1.718182502709331e-05,0.45933685758135767,0.8795848711778447,0.20276741388017364,0.9999477015025039,0.0005479827397324832
0.9999999719484606,0.018127069236585025,0.6460809187774998,0.44117702141267146,1.7184837633424377e-05,0.4593368712388981,0.8795845654626733,0.2027665272500996,0.9999338281836748,0.0006164805780320916
0.9999999576314519,0.018127168739280775,0.6460817738592581,0.44117709891595724,1.71886329266846e-05,0.45933688830878583,0.8795842222568784,0.20276553660239208,0.9999183292019924,0.0006849784229988232
0.9999999386381576,0.018127284928764142,0.646082794014724,0.4411771940424173,1.7193307285418014e-05,0.4593369091713785,0.8795838412801157,0.20276444196210344,0.9999012060985936,0.0007534762679655548
0.999999914126764,0.01812741883508351,0.6460839792438904,0.44117730868974514,1.7198959419886806e-05,0.45933693420974975,0.879583422219694,0.20276324345449578,0.9998824600589691,0.0008219741062651632
0.999999883199885,0.018127570870258403,0.6460853460541145,0.4411774447677227,1.7205689594859686e-05,0.45933696380697375,0.8795829647952692,0.2027619411547264,0.999862092505707,0.0008904719512318948
0.9999998449210287,0.018127741858327773,0.6460868944454177,0.4411776041861316,1.721359885233087e-05,0.45933699834476616,0.8795824687264973,0.20276053518805734,0.9998401049799448,0.0009589697895315031
0.9999997983104801,0.018127932417320802,0.6460886376236843,0.4411777888910148,1.7222792897800265e-05,0.45933703820755944,0.8795819337330342,0.20275902565469825,0.9998164987857218,0.0010274676344982348
0.9999997423494184,0.018128143165266453,0.6460905755889144,0.4411780008405032,1.7233375105021875e-05,0.459337083779786,0.8795813595453182,0.2027574126799113,0.9997912754641755,0.0010959654794649664
0.9999996759799162,0.01812837430817471,0.6460927182455336,0.44117824202898814,1.7245454288453144e-05,0.4593371354458783,0.8795807459045706,0.202755696363906,0.9997644363193451,0.0011644633177645745
0.9999995981152311,0.018128626876093956,0.6460950688950149,0.4411785144387753,1.72591400397909e-05,0.4593371935902688,0.8795800925304471,0.202753876856997,0.9997359828923681,0.0012329611627313062
0.9999995076356888,0.01812890128104394,0.646097630838824,0.44117882007634346,1.7274542728012987e-05,0.45933725860146524,0.8795793991965158,0.20275195430949872,0.9997059164872837,0.0013014590010309148
0.9999994033907421,0.018129198141053515,0.6461004073784551,0.4411791609844339,1.729177505384316e-05,0.4593373308625417,0.8795786656332155,0.20274992887172572,0.9996742386452294,0.0013699568459976464
0.9999992842051452,0.018129517662132555,0.6461034084183055,0.4411795391816128,1.7310952826948833e-05,0.45933741076472256,0.8795778916141141,0.2027478006939924,0.9996409506702446,0.001438454690964378
0.9999991488727781,0.018129860874329662,0.6461066273554437,0.4411799567589706,1.733219107975803e-05,0.45933749869244056,0.8795770769019978,0.20274556992661336,0.9996060542220154,0.0015069525292639861
