Rs,Rj,Ra,Sj,Sa,Sb,Cj,Ca,Cb,Fc
0.9999999998316736,0.16547357685052688,0.9844123156568472,0.0,0.0001895443607231595,0.0,0.011217990562075286,0.002430768409862283,1.0,0.0
0.9999999999702954,0.16547358288174951,0.9844123206872126,3.4607650079010455e-10,0.00018954432641205,1.3842971213762212e-10,0.011217795153326549,0.002430703112037025,0.9999991191501765,0.0002739726133333334
1.0,0.16547362107949404,0.9844123659605231,3.65543328939566e-09,0.00018954516703273416,1.697049167859177e-09,0.011217207227868897,0.002430507155865347,0.9999964777484762,0.0005479452
0.9999999996468448,0.16547372159987628,0.9844124766285987,1.2869721510710974e-08,0.00018954776609436674,6.111427364174915e-09,0.011216222780435103,0.002430180541347249,0.9999920773252595,0.0008219178133333333
0.9999999984718607,0.16547390253656324,0.9844126929343915,3.1103629893891593e-08,0.00018955306715073839,1.480175315649035e-08,0.011214838169863128,0.0024297233311786903,0.9999859191558265,0.0010958904
0.9999999958842555,0.1654741860040403,0.9844130299689908,6.138532748778402e-08,0.00018956197944475228,2.919334374240634e-08,0.011213049390883967,0.002429135525359616,0.9999780048980671,0.0013698630133333334
0.999999991157915,0.16547458406475357,0.9844135229449691,1.0691602336798667e-07,0.00018957548941878066,5.072689512886086e-08,0.01121085292371049,0.00242841721793402,0.9999683358272817,0.0016438356266666667
0.9999999834380059,0.1654751107915553,0.9844141919838165,1.7085366521563117e-07,0.00018959456635991856,8.082772406936556e-08,0.011208245005816408,0.0024275684402497166,0.9999569136013604,0.0019178082133333334
0.9999999717508751,0.1654757762364838,0.9844150572069665,2.564210919153709e-07,0.00018962021386614847,1.2093140089319832e-07,0.011205222238787726,0.0024265893176987907,0.9999437394956037,0.0021917808266666665
0.9999999550172541,0.16547658844116953,0.984416133705551,3.6688439974952303e-07,0.00018965346126886828,1.724786220513863e-07,0.011201780981465959,0.0024254798816291667,0.9999288151679013,0.0024657534133333335
0.9999999320588578,0.16547755946805953,0.9844174365706522,5.055745759818819e-07,0.00018969534647717,2.369049574291182e-07,0.011197917714069305,0.002424240288780577,0.9999121420210839,0.0027397260266666668
0.9999999016016868,0.16547869333796772,0.9844189909541115,6.75800978067187e-07,0.00018974693313345004,3.156459777997611e-07,0.011193629280922934,0.002422870570501112,0.9998937217130413,0.00301369864
0.9999998622958303,0.1654800001029333,0.9844207968559431,8.809594813641297e-07,0.00018980931061352013,4.1014750751244833e-07,0.011188912162248599,0.0024213708835305603,0.9998735555190739,0.0032876712266666666
0.9999998127022619,0.16548148378377103,0.9844228794279601,1.1244675917065905e-06,0.00018988358544846928,5.218553700281348e-07,0.011183763202375019,0.002419741321912916,0.9998516449695418,0.00356164384
0.9999997513192468,0.1654831524221123,0.9844252386701697,1.409742815816628e-06,0.0001899708727471916,6.522102631301152e-07,0.011178179245629138,0.0024179820423880227,0.9998279917223352,0.003835616426666667
0.999999676575739,0.16548501204917798,0.9844278947040479,1.7402675480671093e-06,0.00019007233908530097,8.026631381774507e-07,0.011172157136345007,0.0024160931703476884,0.9998025971802844,0.00410958904
0.9999995868379822,0.16548706869619245,0.9844308475295946,2.1195458146383572e-06,0.00019018912530521792,9.746649451969347e-07,0.011165693840226254,0.0024140748625318675,0.9997754630012796,0.004383561653333333
0.9999994804095115,0.16548932437356356,0.9844341122378992,2.5511465286953694e-06,0.0001903224322933328,1.1696666364358066e-06,0.011158786444344315,0.002411927244332368,0.9997465905881506,0.0046575342399999995
